,text,annoations
2820,1956 - 1999 ONLINE MASTER OF BUSINESS ADMINISTRATION WITH CONCENTRATION IN BUSINESS ANALYTICS LYCEE QUALIFIANT ASSAKIA ALHAMRA MAJURO|MARSHALL ISLANDS NOVEMBER 1964 - JUILLET 1978 CERTIFICATE IN BUSINESS INTELLIGENCE LYCEE COLLEGIAL TARIK IBN ZIAD NOUAKCHOTT|MAURITANIA 12 1960 - 03 1987 MASTER OF SCIENCE IN BIOMEDICAL INFORMATICS LYCEE COLLEGEAL ALLAL BEN ABDELLAH PORT LOUIS|MAURITIUS 03 1980 - 11 1984 MS DANS L'INFORMATIQUE: GESTION ET ANALYSE DES DONNÉES LYCEE COLLEGIAL TAAOUNE MEXICO CITY|MEXICO,"[(0, 11, 'DATE'), (12, 93, 'DIPLOMA'), (94, 126, 'INSTITUT'), (127, 150, 'LOC'), (151, 179, 'DATE'), (180, 216, 'DIPLOMA'), (217, 247, 'INSTITUT'), (248, 269, 'LOC'), (270, 287, 'DATE'), (288, 331, 'DIPLOMA'), (332, 366, 'INSTITUT'), (367, 387, 'LOC'), (388, 405, 'DATE'), (406, 460, 'DIPLOMA'), (461, 484, 'INSTITUT'), (485, 503, 'LOC')]"
2821,01 1966 - 01 1960 Master of Information Systems with Business Analytics Concentration Lycee Collegial Ibnou Khaldoune Chisinau-Moldova 04 1983 - 06 1998 Data Engineering Lycee Collegial Quadi Aayad Monaco-Monaco 07 1951 - 09 2018 Ingénierie divers Lycee Collegial Hassan 1er Ulaanbaatar-Mongolia 2016 - 2000 Master of Science in Health Informatics Lycee Qualifiant Hay Al Qassame Podgorica-Montenegro,"[(0, 17, 'DATE'), (18, 85, 'DIPLOMA'), (86, 117, 'INSTITUT'), (118, 134, 'LOC'), (135, 152, 'DATE'), (153, 169, 'DIPLOMA'), (170, 197, 'INSTITUT'), (198, 211, 'LOC'), (212, 229, 'DATE'), (230, 247, 'DIPLOMA'), (248, 274, 'INSTITUT'), (275, 295, 'LOC'), (296, 307, 'DATE'), (308, 347, 'DIPLOMA'), (348, 379, 'INSTITUT'), (380, 400, 'LOC')]"
2822,"May 1965 - January 2004 Graduate Certificate in Public Health Informatics Lycee Collegial Annahda Plymouth, Montserrat","[(0, 23, 'DATE'), (24, 73, 'DIPLOMA'), (74, 97, 'INSTITUT'), (98, 118, 'LOC')]"
2823,"01 2012 - 08 1996 Master of Science in Healthcare Management with Specialization in Healthcare informatics Lycee Qualifiant Attanmia Rabat, Morocco Janvier 2000 - December 1961 Big Data Certificate Lycee Collegeal Alkhansa Maputo, Mozambique May, Déc 1995 Master of Information Management Lycee Collegeal Echati Naypyidaw, Myanmar 03 1964 - 08 1953 Baccalauréat sciences (BS) en science des données Lycee Qualifiant Hassan Ii Stepanakert, Nagorno-Karabakh Republic","[(0, 17, 'DATE'), (18, 106, 'DIPLOMA'), (107, 132, 'INSTITUT'), (133, 147, 'LOC'), (148, 176, 'DATE'), (177, 197, 'DIPLOMA'), (198, 222, 'INSTITUT'), (223, 241, 'LOC'), (242, 255, 'DATE'), (256, 288, 'DIPLOMA'), (289, 311, 'INSTITUT'), (312, 330, 'LOC'), (331, 348, 'DATE'), (349, 398, 'DIPLOMA'), (399, 425, 'INSTITUT'), (426, 464, 'LOC')]"
2824,Aug 1951 - Juin 1957 M.S. in Mathematics with Concentration in Applied Statistics Lycee Qualifiant Mohamed V Windhoek-Namibia 2019 - 1994 Master of Science in Information Systems (Business Intelligence and Analytics Concentration) Lycee Qualifiant Lamsalla Yaren-Nauru Mar 1951 - Mai 1983 MS in Business Intelligence and Analytics Lycee Qualifiant Lissane Eddine Ibn Alkhatib Kathmandu-Nepal,"[(0, 20, 'DATE'), (21, 81, 'DIPLOMA'), (82, 108, 'INSTITUT'), (109, 125, 'LOC'), (126, 137, 'DATE'), (138, 230, 'DIPLOMA'), (231, 256, 'INSTITUT'), (257, 268, 'LOC'), (269, 288, 'DATE'), (289, 330, 'DIPLOMA'), (331, 375, 'INSTITUT'), (376, 391, 'LOC')]"
2825,"2011 - 2011 MA and MS in Medical Statistics Lycee Collegial Jamal Eddine Al Afghani Amsterdam|Netherlands 1955 - 1964 MS in Big Data Analytics Lycée Ahmed Ben Mohamed Errachdi Nouméa|New Caledonia Octobre, Août 2008 Certificat en analyse commerciale prédictive Collège Mohamed Vi Wellington|New Zealand Juil 2006 - June 1969 MME. en intelligence d'affaires Lycée Collegeale Ait Youssef Ouali Managua|Nicaragua","[(0, 11, 'DATE'), (12, 43, 'DIPLOMA'), (44, 83, 'INSTITUT'), (84, 105, 'LOC'), (106, 117, 'DATE'), (118, 142, 'DIPLOMA'), (143, 175, 'INSTITUT'), (176, 196, 'LOC'), (197, 215, 'DATE'), (216, 260, 'DIPLOMA'), (261, 279, 'INSTITUT'), (280, 302, 'LOC'), (303, 324, 'DATE'), (325, 356, 'DIPLOMA'), (357, 391, 'INSTITUT'), (392, 409, 'LOC')]"
2826,Juillet 2021 - Décembre 2004 Graduate Certificate in Urban Analytics Lycee Ouzoud Niamey|Niger 10 1974 - 01 1992 Master de l'analyse appliquée Lycee Hassan Premier Abuja|Nigeria 07 2016 - 07 2010 Master of Professional Studies in Informatics Lycee Oued El Abid Alofi|Niue,"[(0, 28, 'DATE'), (29, 68, 'DIPLOMA'), (69, 81, 'INSTITUT'), (82, 94, 'LOC'), (95, 112, 'DATE'), (113, 142, 'DIPLOMA'), (143, 163, 'INSTITUT'), (164, 177, 'LOC'), (178, 195, 'DATE'), (196, 241, 'DIPLOMA'), (242, 260, 'INSTITUT'), (261, 271, 'LOC')]"
2827,"August, Déc 2018 MBA in Business Intelligence Lycee Al Massira Kingston|Norfolk Island February, Avril 2008 Master of Science Degree in Integrated Geospatial Technology Lycee Demnate Pyongyang|North Korea April, March 2013 Master of Science in Health Informatics Research Track Lycee Sed Bin El Ouidane Nicosia|Northern Cyprus 2011 - 1971 Master of Science in Health Data Analytics Lycee Ouaouizeght Belfast|United Kingdom Northern Ireland","[(0, 16, 'DATE'), (17, 45, 'DIPLOMA'), (46, 62, 'INSTITUT'), (63, 86, 'LOC'), (87, 107, 'DATE'), (108, 168, 'DIPLOMA'), (169, 182, 'INSTITUT'), (183, 204, 'LOC'), (205, 222, 'DATE'), (223, 277, 'DIPLOMA'), (278, 302, 'INSTITUT'), (303, 326, 'LOC'), (327, 338, 'DATE'), (339, 381, 'DIPLOMA'), (382, 399, 'INSTITUT'), (400, 439, 'LOC')]"
2828,10 1960 - 03 2013 M.S. in Mathematics: Applied Statistics Lycee Tifariti Saipan-Northern Mariana Islands 07 1978 - 10 1992 Graduate Certificate in Business Analytics and Data Science Lycee Al Atlas Oslo-Norway,"[(0, 17, 'DATE'), (18, 57, 'DIPLOMA'), (58, 72, 'INSTITUT'), (73, 104, 'LOC'), (105, 122, 'DATE'), (123, 182, 'DIPLOMA'), (183, 197, 'INSTITUT'), (198, 209, 'LOC')]"
2829,"04 1954 - 05 1990 Master of Science in Applied and Computational Mathematics and Statistics with a specialty in Applied Statistics Lycee Ibnou Tofayl Muscat-Oman Juil, Dec 1993 Master of Science in Geographic Information Systems Lycee Allal Ben Abdellah Islamabad-Pakistan 1977 - 1959 Certificat de diplômé en informatique des soins de santé Lycee Ibnou Sina Ngerulmud-Palau 1977 - 1968 Master of Science in Applied Statistics for Social Science Research Lycee Hassan Ii Jerusalem-Palestine Mai 1957 - Aug 1953 Master of Science en technologie géospatiale intégrée Lycee Mohamed V Panama City-Panama","[(0, 17, 'DATE'), (18, 130, 'DIPLOMA'), (131, 149, 'INSTITUT'), (150, 161, 'LOC'), (162, 176, 'DATE'), (177, 228, 'DIPLOMA'), (229, 253, 'INSTITUT'), (254, 272, 'LOC'), (273, 284, 'DATE'), (285, 341, 'DIPLOMA'), (342, 358, 'INSTITUT'), (359, 374, 'LOC'), (375, 386, 'DATE'), (387, 454, 'DIPLOMA'), (455, 470, 'INSTITUT'), (471, 490, 'LOC'), (491, 510, 'DATE'), (511, 564, 'DIPLOMA'), (565, 580, 'INSTITUT'), (581, 599, 'LOC')]"
2830,"Nov, Févr 1962 Master of Science in Computer Science with concentration in Machine Learning Lycee El Khawarezmi Port Moresby-Papua New Guinea Mai, Févr 1984 MS or MBA - Business Analytics Lycee Bir Anzarane Asunción-Paraguay 10 1951 - 09 2009 Certificat d'études supérieures d'analyse commerciale Lycee Moulay Rachid Lima-Peru","[(0, 14, 'DATE'), (15, 91, 'DIPLOMA'), (92, 111, 'INSTITUT'), (112, 141, 'LOC'), (142, 156, 'DATE'), (157, 187, 'DIPLOMA'), (188, 206, 'INSTITUT'), (207, 224, 'LOC'), (225, 242, 'DATE'), (243, 296, 'DIPLOMA'), (297, 316, 'INSTITUT'), (317, 326, 'LOC')]"
2831,"Mai 2002 - August 1978 Master of Applied Statistics Lycee Tarek Ibnou Zyad Manila-Philippines 1986 - 2011 Graduate Certificate in Business Intelligence and Data Warehousing Lycee Al Amrya Adamstown-Pitcairn Islands Sept, Juin 1981 Master en biostatistique Lycee Moha Ou Hammou Warsaw-Poland Mar 1978 - March 1966 Master of Decision Analytics Lycee Al Kindi Lisbon-Portugal","[(0, 22, 'DATE'), (23, 51, 'DIPLOMA'), (52, 74, 'INSTITUT'), (75, 93, 'LOC'), (94, 105, 'DATE'), (106, 172, 'DIPLOMA'), (173, 187, 'INSTITUT'), (188, 214, 'LOC'), (215, 230, 'DATE'), (231, 255, 'DIPLOMA'), (256, 276, 'INSTITUT'), (277, 290, 'LOC'), (291, 312, 'DATE'), (313, 341, 'DIPLOMA'), (342, 356, 'INSTITUT'), (357, 372, 'LOC')]"
2832,"1961 - 2020 Techniciens des technologies médicales Lycee Moulay Ismail San Juan-Puerto Rico Novembre 1981 - Aug 1993 Data Mining and Applications Graduate Certificate Lycee Oum Roummane Qualifiant Doha-Qatar 1986 - 1977 Master of Science in Applied Analytics Lycee El Farabi Taipei-Republic of China (Taiwan) 05 2002 - 04 1957 Applied Analytics Master's Degree Lycee Hassan I Brazzaville-Republic of the Congo Mai, Déc 1951 Master of Science in Information Systems and Decision Sciences Lycee Taghzirt Bucharest-Romania","[(0, 11, 'DATE'), (12, 50, 'DIPLOMA'), (51, 70, 'INSTITUT'), (71, 91, 'LOC'), (92, 116, 'DATE'), (117, 166, 'DIPLOMA'), (167, 196, 'INSTITUT'), (197, 207, 'LOC'), (208, 219, 'DATE'), (220, 258, 'DIPLOMA'), (259, 274, 'INSTITUT'), (275, 308, 'LOC'), (309, 326, 'DATE'), (327, 360, 'DIPLOMA'), (361, 375, 'INSTITUT'), (376, 409, 'LOC'), (410, 423, 'DATE'), (424, 486, 'DIPLOMA'), (487, 501, 'INSTITUT'), (502, 519, 'LOC')]"
2833,"May 1961 - Juillet 2007 MME. en mathématiques: statistiques appliquées Lycee Collegial Mohammed Vi Moscow, Russia Septembre, January 1951 Online Master of Science in Analytics Lycee Collegial Ziad Kigali, Rwanda","[(0, 23, 'DATE'), (24, 70, 'DIPLOMA'), (71, 98, 'INSTITUT'), (99, 113, 'LOC'), (114, 137, 'DATE'), (138, 175, 'DIPLOMA'), (176, 196, 'INSTITUT'), (197, 211, 'LOC')]"
2834,"July 1998 - Mai 2013 Master of Science in Analytics, concentration en sciences des données (MS-DS) Lycee Collegial Youssef Bnou Tachfine Gustavia-Saint Barthélemy Juin 1958 - Feb 2021 Data Visualization (MS) Lycee Collegial Maa Al Ainaine Jamestown-Saint Helena 04 1984 - 01 1979 Master of Analytics Lycee Collegial Had Ouled Ziane Basseterre-Saint Kitts and Nevis September 1988 - Octobre 1979 Diplôme universitaire Filière Science multidisciplinaire ou générale Lycee Collegial Ibnou Baja Castries-Saint Lucia","[(0, 20, 'DATE'), (21, 98, 'DIPLOMA'), (99, 136, 'INSTITUT'), (137, 162, 'LOC'), (163, 183, 'DATE'), (184, 207, 'DIPLOMA'), (208, 238, 'INSTITUT'), (239, 261, 'LOC'), (262, 279, 'DATE'), (280, 299, 'DIPLOMA'), (300, 331, 'INSTITUT'), (332, 364, 'LOC'), (365, 394, 'DATE'), (395, 463, 'DIPLOMA'), (464, 490, 'INSTITUT'), (491, 511, 'LOC')]"
2835,"Janv 2019 - Septembre 1958 DEUG , Mechanical engineering related technologies Lycee Qualifiant Charif Al Idrissi Marigot-Saint Martin","[(0, 26, 'DATE'), (27, 77, 'DIPLOMA'), (78, 112, 'INSTITUT'), (113, 133, 'LOC')]"
2836,"August 2012 - Décembre 2014 2nd year , Data Science and Analytics Lycee Qualifiant Hasan Ii St. Pierre|Saint Pierre and Miquelon","[(0, 27, 'DATE'), (28, 65, 'DIPLOMA'), (66, 91, 'INSTITUT'), (92, 128, 'LOC')]"
2837,"December 2008 - Décembre 1985 Licence professionnelle Filière Science des données Lycee Qualifiant Ibn Khaldoune Kingstown, Saint Vincent and the Grenadines","[(0, 29, 'DATE'), (30, 81, 'DIPLOMA'), (82, 112, 'INSTITUT'), (113, 156, 'LOC')]"
2838,"09 2011 - 07 2014 Phd , Criminology Lycee Qualifiant Mellila Apia, Samoa 07 2018 - 11 1963 Bachelors - Information Studies Lycee Technique Razi San Marino, San Marino 02 2015 - 06 1986 DEUG - Environmental science Lycée Collégial Abou Bakr El Qadiri Riyadh, Saudi Arabia 12 1977 - 03 1996 Diplôme universitaire Bac+5 de Services de cosmétologie et arts culinaires Lycée Collégial Ezzaitoune Edinburgh, Scotland","[(0, 17, 'DATE'), (18, 35, 'DIPLOMA'), (36, 60, 'INSTITUT'), (61, 72, 'LOC'), (73, 90, 'DATE'), (91, 122, 'DIPLOMA'), (123, 143, 'INSTITUT'), (144, 166, 'LOC'), (167, 184, 'DATE'), (185, 213, 'DIPLOMA'), (214, 249, 'INSTITUT'), (250, 270, 'LOC'), (271, 288, 'DATE'), (289, 363, 'DIPLOMA'), (364, 390, 'INSTITUT'), (391, 410, 'LOC')]"
2839,01 1969 - 11 2001 Diplôme universitaire Bac+5 de Concentration de science des données Lycee Qualifiant Elqods Dakar-Senegal,"[(0, 17, 'DATE'), (18, 85, 'DIPLOMA'), (86, 109, 'INSTITUT'), (110, 123, 'LOC')]"
2840,"03 2022 - 08 1960 ENGINEERING OF I.S. AND ANALYTICS LYCÉE COLLÉGIAL SIDI ABDERRAHMANE BELGRADE|SERBIA 1997 - 1988 DIPLÔME UNIVERSITAIRE DE TECHNOLOGIE , GÉNIE DES DONNÉES ET DES CONNAISSANCES LYCÉE COLLÉGIAL HASSAN II VICTORIA|SEYCHELLES DEC, JUIN 1984 LICENCE FONDAMENTALE EN SCIENCES DE L'ENVIRONNEMENT LYCÉE QUALIFIANT TAMELLALET FREETOWN|SIERRA LEONE","[(0, 17, 'DATE'), (18, 51, 'DIPLOMA'), (52, 85, 'INSTITUT'), (86, 101, 'LOC'), (102, 113, 'DATE'), (114, 191, 'DIPLOMA'), (192, 217, 'INSTITUT'), (218, 237, 'LOC'), (238, 252, 'DATE'), (253, 304, 'DIPLOMA'), (305, 332, 'INSTITUT'), (333, 354, 'LOC')]"
2841,"August 1992 - August 1988 Diplôme - Gestion des ressources humaines et du personnel Lycée Collégial Essahrij Singapore, Singapore Janvier, Déc 1991 Diplôme universitaire Bac+5 , Justice pénale et protection contre les incendies Lycée Collégial Lemzem Philipsburg, Sint Maarten","[(0, 25, 'DATE'), (26, 83, 'DIPLOMA'), (84, 108, 'INSTITUT'), (109, 129, 'LOC'), (130, 147, 'DATE'), (148, 227, 'DIPLOMA'), (228, 250, 'INSTITUT'), (251, 276, 'LOC')]"
2842,"Juillet 1965 - Juil 1968 DEUST , Technologies de communication Lycée Collégial Eddachra Bratislava|Slovakia","[(0, 24, 'DATE'), (25, 62, 'DIPLOMA'), (63, 87, 'INSTITUT'), (88, 107, 'LOC')]"
2843,"1961 - 1988 LICENCE FONDAMENTALE , ANALYSE ET RECHERCHE SUR LES DONNÉES SOCIALES LYCÉE QUALIFIANT MOULAY ISMAEL LJUBLJANA-SLOVENIA 1986 - 2009 TROISIÈME ANNÉE EN SCIENCES COGNITIVES ET BIOPSYCHOLOGIE LYCÉE QUALIFIANT TASSAOUT HONIARA-SOLOMON ISLANDS","[(0, 11, 'DATE'), (12, 80, 'DIPLOMA'), (81, 111, 'INSTITUT'), (112, 130, 'LOC'), (131, 142, 'DATE'), (143, 199, 'DIPLOMA'), (200, 225, 'INSTITUT'), (226, 249, 'LOC')]"
2844,"Mars, May 1963 Diplôme des études universitaires en Gestion - Analytique des affaires Lycée Qualifiant Rahali Elfarouq Mogadishu|Somalia 05 2012 - 03 1980 3ème année - Éducation à l'art et à la musique Lycée Qualifiant El Imam Ali Hargeisa|Somaliland","[(0, 14, 'DATE'), (15, 85, 'DIPLOMA'), (86, 118, 'INSTITUT'), (119, 136, 'LOC'), (137, 154, 'DATE'), (155, 201, 'DIPLOMA'), (202, 230, 'INSTITUT'), (231, 250, 'LOC')]"
2845,"05 1997 - 06 2021 Diplôme universitaire BAC+3 Filière Systèmes d'information Lycée Collégial Ben Elhajaj Pretoria, South Africa Apr, Jan 2006 Bachelor , Statistical Machine Learning Lycée Qualifiant El Amria Grytviken, South Georgia and the South Sandwich Islands 1989 - 1978 BAC+2 en Miscellaneous social sciences Lycee Collegial Amir Moulay Rachid Seoul, South Korea February, August 1956 Bac+5 Option Parcs de la condition physique récréative et loisirs Lycee Tarik Ben Zyad Qualifiant Tskhinvali, South Ossetia","[(0, 17, 'DATE'), (18, 76, 'DIPLOMA'), (77, 104, 'INSTITUT'), (105, 127, 'LOC'), (128, 141, 'DATE'), (142, 181, 'DIPLOMA'), (182, 207, 'INSTITUT'), (208, 263, 'LOC'), (264, 275, 'DATE'), (276, 314, 'DIPLOMA'), (315, 349, 'INSTITUT'), (350, 368, 'LOC'), (369, 390, 'DATE'), (391, 456, 'DIPLOMA'), (457, 488, 'INSTITUT'), (489, 514, 'LOC')]"
2846,"Juil 2015 - Déc 1973 Diplôme universitaire Filière Statistiques et exploitation de données Deusieme Lycee Militaire Royal Juba, South Sudan Nov 1958 - June 1977 LST in Miscellaneous biology Lycee Collegial Gharb Madrid, Spain 1964 - 1997 Engineering , M.B.A. - Business Intelligence Concentration Collège 11 Janvier Sri Jayawardenapura Kotte, Sri Lanka","[(0, 20, 'DATE'), (21, 90, 'DIPLOMA'), (91, 121, 'INSTITUT'), (122, 139, 'LOC'), (140, 160, 'DATE'), (161, 189, 'DIPLOMA'), (190, 211, 'INSTITUT'), (212, 225, 'LOC'), (226, 237, 'DATE'), (238, 296, 'DIPLOMA'), (297, 315, 'INSTITUT'), (316, 352, 'LOC')]"
2847,"07 1992 - 11 1983 Ingénierie , Natural resources management Lycee Technique Ibn Sina Khartoum|Sudan","[(0, 17, 'DATE'), (18, 59, 'DIPLOMA'), (60, 84, 'INSTITUT'), (85, 99, 'LOC')]"
2848,"January, Juin 2018 Bac+5 Field Community and public health Lycee Ibn Batouta Qualifiant Paramaribo, Suriname 1958 - 1962 LST of Computing (Machine Learning) 1° Lycee Militaire Royal Mbabane, Swaziland","[(0, 18, 'DATE'), (19, 58, 'DIPLOMA'), (59, 87, 'INSTITUT'), (88, 108, 'LOC'), (109, 120, 'DATE'), (121, 156, 'DIPLOMA'), (157, 181, 'INSTITUT'), (182, 200, 'LOC')]"
2849,"September 1973 - Dec 1983 DEUST Filière Psychologie clinique Lycee Ouardigha Stockholm-Sweden 1961 - 2021 Certificat Filière Analyse des mégadonnées Lycee Ibnou Toumert Bern-Switzerland 01 1973 - 07 1970 Doctorat , Radiologie nucléaire, industrielle et technologies biologiques Lycee Kasseta Damascus-Syria","[(0, 25, 'DATE'), (26, 60, 'DIPLOMA'), (61, 76, 'INSTITUT'), (77, 93, 'LOC'), (94, 105, 'DATE'), (106, 148, 'DIPLOMA'), (149, 168, 'INSTITUT'), (169, 185, 'LOC'), (186, 203, 'DATE'), (204, 277, 'DIPLOMA'), (278, 291, 'INSTITUT'), (292, 306, 'LOC')]"
2850,1990 - 1951 Diplôme universitaire BAC+3 de Enseignement de l'éducation physique et de la santé Lycee Technique Ibn Al Haitam São Tomé|São Tomé and Príncipe,"[(0, 11, 'DATE'), (12, 94, 'DIPLOMA'), (95, 124, 'INSTITUT'), (125, 155, 'LOC')]"
2851,"August, Mar 1972 Première année en Écologie Lycee Boumalene Dades Dushanbe, Tajikistan Jan, June 2018 Diplôme universitaire BAC+2 - Technologie de génie électrique Lycee Collegial Mohamed Vi Dodoma, Tanzania Mai 2019 - Déc 2018 Diplôme universitaire Option Psychologie de conseil Lycee Collegial Hassan Ii Bangkok, Thailand 07 2004 - 05 1955 Diplôme universitaire BAC+2 , SEP professionnelle en informatique (concentration en analyse de données) Lycee Qualifiant Hassan Ii Lomé, Togo","[(0, 16, 'DATE'), (17, 43, 'DIPLOMA'), (44, 65, 'INSTITUT'), (66, 86, 'LOC'), (87, 101, 'DATE'), (102, 163, 'DIPLOMA'), (164, 190, 'INSTITUT'), (191, 207, 'LOC'), (208, 227, 'DATE'), (228, 279, 'DIPLOMA'), (280, 305, 'INSTITUT'), (306, 323, 'LOC'), (324, 341, 'DATE'), (342, 445, 'DIPLOMA'), (446, 472, 'INSTITUT'), (473, 483, 'LOC')]"
2852,"2002 - 1959 DEUST , Analyse commerciale et consultation Lycee Qualifiant Imam Malek Nukuʻalofa, Tonga 2001 - 1962 Licence professionnelle en Informatique de santé (certificat approuvé par l'IBHE) Lycee Agricole Tiraspol, Transnistria Avril, October 1974 Diplôme Universitaire de Technologie - Animal sciences Lycée Ras El Ain Port of Spain, Trinidad and Tobago","[(0, 11, 'DATE'), (12, 55, 'DIPLOMA'), (56, 83, 'INSTITUT'), (84, 101, 'LOC'), (102, 113, 'DATE'), (114, 195, 'DIPLOMA'), (196, 210, 'INSTITUT'), (211, 233, 'LOC'), (234, 253, 'DATE'), (254, 308, 'DIPLOMA'), (309, 325, 'INSTITUT'), (326, 360, 'LOC')]"
2853,October 1962 - May 1976 DEUST - Data Science Decision Making Lycée Guisser Edinburgh of the Seven Seas|Tristan da Cunha,"[(0, 23, 'DATE'), (24, 60, 'DIPLOMA'), (61, 74, 'INSTITUT'), (75, 119, 'LOC')]"
2854,"1951 - 1987 Third year de Molecular biology Lycée Laayoune Tunis|Tunisia Septembre, Mai 1984 MA in Miscellaneous health medical professions Lycée Oulad Said Ankara|Turkey October, October 1996 Technicien , Communications Lycee Technique Ashgabat|Turkmenistan 05 1987 - 12 1989 Diplôme universitaire - School student counseling Lycée Errazi Cockburn Town|Turks and Caicos Islands","[(0, 11, 'DATE'), (12, 43, 'DIPLOMA'), (44, 58, 'INSTITUT'), (59, 72, 'LOC'), (73, 92, 'DATE'), (93, 139, 'DIPLOMA'), (140, 156, 'INSTITUT'), (157, 170, 'LOC'), (171, 192, 'DATE'), (193, 220, 'DIPLOMA'), (221, 236, 'INSTITUT'), (237, 258, 'LOC'), (259, 276, 'DATE'), (277, 326, 'DIPLOMA'), (327, 339, 'INSTITUT'), (340, 378, 'LOC')]"
2855,"FÉVR 1970 - APR 1993 MASTERS - LINGUISTICS AND COMPARATIVE LANGUAGE AND LITERATURE LYCÉE OULAD HRIZ FUNAFUTI, TUVALU MARS, JUIL 1964 LST OF BUSINESS DATA ANALYTICS LYCÉE OTMANE BEN AFFANE KAMPALA, UGANDA AUG, APR 1974 MASTER , MULTI-DISCIPLINARY OR GENERAL SCIENCE LYCÉE BAJJA KIEV, UKRAINE 1982 - 1987 ENGINEERING OF ELEMENTARY EDUCATION LYCÉE IBN ABBAD ABU DHABI, UNITED ARAB EMIRATES","[(0, 20, 'DATE'), (21, 82, 'DIPLOMA'), (83, 99, 'INSTITUT'), (100, 116, 'LOC'), (117, 132, 'DATE'), (133, 163, 'DIPLOMA'), (164, 187, 'INSTITUT'), (188, 203, 'LOC'), (204, 217, 'DATE'), (218, 264, 'DIPLOMA'), (265, 276, 'INSTITUT'), (277, 290, 'LOC'), (291, 302, 'DATE'), (303, 338, 'DIPLOMA'), (339, 354, 'INSTITUT'), (355, 386, 'LOC')]"
2856,"May 1988 - March 1978 Baccalauréat , Technologies d'ingénierie diverses Lycée Alqods London-United Kingdom; England Janvier, April 2016 DUT in Business Intelligence et SAS Analytics Software Lycée Ibn Rochd Washington, D.C.-United States","[(0, 21, 'DATE'), (22, 71, 'DIPLOMA'), (72, 84, 'INSTITUT'), (85, 115, 'LOC'), (116, 135, 'DATE'), (136, 190, 'DIPLOMA'), (191, 206, 'INSTITUT'), (207, 237, 'LOC')]"
2857,"06 2003 - 11 1986 SECOND YEAR FIELD DATA SCIENCE METHODOLOGY LYCÉE KHALID BEN OUALID CHARLOTTE AMALIE, UNITED STATES VIRGIN ISLANDS JUILLET 1999 - APR 1993 M.S IN DATA BUSINESS LYCÉE EL BOROUJ MONTEVIDEO, URUGUAY 1997 - 2003 M.S OF DATA ANALYSIS LYCÉE COLLÉGIALE ENNAHDA TASHKENT, UZBEKISTAN","[(0, 17, 'DATE'), (18, 60, 'DIPLOMA'), (61, 84, 'INSTITUT'), (85, 131, 'LOC'), (132, 155, 'DATE'), (156, 176, 'DIPLOMA'), (177, 192, 'INSTITUT'), (193, 212, 'LOC'), (213, 224, 'DATE'), (225, 245, 'DIPLOMA'), (246, 270, 'INSTITUT'), (271, 291, 'LOC')]"
2858,"Nov, Feb 1997 Licence fondamentale Filière Santé communautaire et publique Lycee Al Kortobi D Enseignement Originel Port Vila|Vanuatu October, Janvier 1980 Degree Field Atmospheric sciences and meteorology Lycée Collègial Enahda Vatican City|Vatican City 01 2003 - 09 1993 3ème année en Production et gestion de l'agriculture Lycée Collègial Allal Elfassi Caracas|Venezuela","[(0, 13, 'DATE'), (14, 74, 'DIPLOMA'), (75, 115, 'INSTITUT'), (116, 133, 'LOC'), (134, 155, 'DATE'), (156, 205, 'DIPLOMA'), (206, 228, 'INSTITUT'), (229, 254, 'LOC'), (255, 272, 'DATE'), (273, 325, 'DIPLOMA'), (326, 355, 'INSTITUT'), (356, 373, 'LOC')]"
2859,07 2015 - 09 1951 Third year de Big data et analyse commerciale Lycée Collègial Lala Meryem Hanoi|Vietnam Mars 2017 - February 1964 Diplôme universitaire BAC+2 de Gestion et sécurité de l'administration informatique Lycée Collègial Prince Moulay Rachid Cardiff|Wales 1968 - 1994 Bac+3 en Data Analytics Lycée Collègial Bouhouda Mata-Utu|Wallis and Futuna 12 2008 - 04 1951 Diplôme des études universitaires de General business Lycée Collègial El Kods El Aaiún|Western Sahara,"[(0, 17, 'DATE'), (18, 63, 'DIPLOMA'), (64, 91, 'INSTITUT'), (92, 105, 'LOC'), (106, 131, 'DATE'), (132, 215, 'DIPLOMA'), (216, 252, 'INSTITUT'), (253, 266, 'LOC'), (267, 278, 'DATE'), (279, 302, 'DIPLOMA'), (303, 327, 'INSTITUT'), (328, 354, 'LOC'), (355, 372, 'DATE'), (373, 426, 'DIPLOMA'), (427, 450, 'INSTITUT'), (451, 474, 'LOC')]"
2860,"JUIL, DÉC 1978 DIPLÔME UNIVERSITAIRE BAC+5 - INFORMATIQUE DE LA SANTÉ LYCÉE COLLÈGIAL ABDELAZIZ ELFECHTALI SANAÁ-YEMEN","[(0, 14, 'DATE'), (15, 69, 'DIPLOMA'), (70, 106, 'INSTITUT'), (107, 118, 'LOC')]"
2861,"Nov 2012 - Juillet 1965 DEUST of Chemical engineering Lycée Collègial Hassan 2 Lusaka|Zambia June, Mars 1986 Second year en Miscellaneous engineering Lycée Collègial 20 Aout Harare|Zimbabwe","[(0, 23, 'DATE'), (24, 53, 'DIPLOMA'), (54, 78, 'INSTITUT'), (79, 92, 'LOC'), (93, 108, 'DATE'), (109, 149, 'DIPLOMA'), (150, 173, 'INSTITUT'), (174, 189, 'LOC')]"
