,text,annoations
427,CERTIFICATS Lydex : LYCÉE D’EXCELLENCE DE BENGUERIR 2000 Baccalaureate 2000 Imperial College London Mathematics for Machine Learning: Linear Algebra Data Analysis with Python 2000 freeCodeCamp Six sigma white belt The Council for Six Sigma Certification (CSSC) 2000,"[(12, 51, 'INSTITUT'), (52, 56, 'DATE'), (57, 70, 'DIPLOMA'), (71, 75, 'DATE'), (76, 99, 'INSTITUT'), (100, 148, 'DIPLOMA'), (149, 174, 'DIPLOMA'), (175, 179, 'DATE'), (180, 192, 'INSTITUT'), (193, 213, 'DIPLOMA'), (214, 260, 'INSTITUT'), (261, 265, 'DATE')]"
428,CERTIFICATES Basic Elements of Design: Design Principles and Software Overview Coursera 2000 Microsoft Microsoft Office Specialist: Word 2016 2000 SCRUMstudy - Accreditation Body for Scrum and Agile 2000 Scrum Fundamentals Certified (SFC),"[(13, 78, 'DIPLOMA'), (79, 87, 'INSTITUT'), (88, 92, 'DATE'), (93, 102, 'INSTITUT'), (103, 141, 'DIPLOMA'), (142, 146, 'DATE'), (147, 198, 'INSTITUT'), (199, 203, 'DATE'), (204, 238, 'DIPLOMA')]"
429,"BADGES DeepLearning.AI 2000 DeepLearning.AI TensorFlow Developer Specialization Google IT Support Specialization 2000 Google Google IT Automation with Python Specialization Google 2000 Imperial College London Mathematics for Machine Learning Specialization 2000 2000 TensorFlow: Data and Deployment Specialization DeepLearning.AI Data Scientist Assessment Using R DQLab 2000 2000 Data Science Associate (EMCDSA) Direktorat Jenderal Pendidikan Tinggi, Riset dan Teknologi Kemdikbudristek","[(7, 22, 'INSTITUT'), (23, 27, 'DATE'), (28, 79, 'DIPLOMA'), (80, 112, 'DIPLOMA'), (113, 117, 'DATE'), (118, 124, 'INSTITUT'), (125, 172, 'DIPLOMA'), (173, 179, 'INSTITUT'), (180, 184, 'DATE'), (185, 208, 'INSTITUT'), (209, 256, 'DIPLOMA'), (257, 261, 'DATE'), (262, 266, 'DATE'), (267, 313, 'DIPLOMA'), (314, 329, 'INSTITUT'), (330, 363, 'DIPLOMA'), (364, 369, 'INSTITUT'), (370, 374, 'DATE'), (375, 379, 'DATE'), (380, 411, 'DIPLOMA'), (412, 486, 'INSTITUT')]"
430,BADGES Le Directeur Financier 2000 Gestionnaire de la paie (SAGE Paie) 2000 Exploiter tout le potentiel de LinkedIn Recruiter (PHE) LinkedIn,"[(7, 29, 'INSTITUT'), (30, 34, 'DATE'), (35, 70, 'DIPLOMA'), (71, 75, 'DATE'), (76, 131, 'DIPLOMA'), (132, 140, 'INSTITUT')]"
431,CERTIFICATS 2000 Artificial intelligence by IBM IBM Flutter app development AppMaking.com 2000 Machine learning Sololearn 2000,"[(12, 16, 'DATE'), (17, 47, 'DIPLOMA'), (48, 51, 'INSTITUT'), (52, 75, 'DIPLOMA'), (76, 89, 'INSTITUT'), (90, 94, 'DATE'), (95, 111, 'DIPLOMA'), (112, 121, 'INSTITUT'), (122, 126, 'DATE')]"
432,Certifications 2000 Maîtrise de l'allemand sur Duolingo : Débutant (estimation) Duolingo Duolingo 2000 Maîtrise de l'allemand sur Duolingo : Élémentaire (estimation),"[(15, 19, 'DATE'), (20, 79, 'DIPLOMA'), (80, 88, 'INSTITUT'), (89, 97, 'INSTITUT'), (98, 102, 'DATE'), (103, 165, 'DIPLOMA')]"
433,"BADGES freeCodeCamp 2000 Data Analysis with Python 2000 Machine Learning Foundations: A Case Study Approach Coursera freeCodeCamp 2000 Responsive Web Design freeCodeCamp Data Visualization 2000 Coursera 2000 Machine Learning 2000 Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning DeepLearning.AI DeepLearning.AI Neural Networks and Deep Learning 2000","[(7, 19, 'INSTITUT'), (20, 24, 'DATE'), (25, 50, 'DIPLOMA'), (51, 55, 'DATE'), (56, 107, 'DIPLOMA'), (108, 116, 'INSTITUT'), (117, 129, 'INSTITUT'), (130, 134, 'DATE'), (135, 156, 'DIPLOMA'), (157, 169, 'INSTITUT'), (170, 188, 'DIPLOMA'), (189, 193, 'DATE'), (194, 202, 'INSTITUT'), (203, 207, 'DATE'), (208, 224, 'DIPLOMA'), (225, 229, 'DATE'), (230, 321, 'DIPLOMA'), (322, 337, 'INSTITUT'), (338, 353, 'INSTITUT'), (354, 387, 'DIPLOMA'), (388, 392, 'DATE')]"
434,CERTIFICATION 2000 Coursera Computational Neuroscience 2000 Machine Learning Coursera 2000 An Introduction to Interactive Programming in Python Coursera 2000 Coursera From the Big Bang to Dark Energy Coursera Introduction to Mathematical Philosophy 2000 Web Intelligence and Big Data Coursera 2000 Coursera 2000 Introduction to Logic Coursera 2000 Introduction to Philosophy Analysis of a Complex Kind 2000 Coursera,"[(14, 18, 'DATE'), (19, 27, 'INSTITUT'), (28, 54, 'DIPLOMA'), (55, 59, 'DATE'), (60, 76, 'DIPLOMA'), (77, 85, 'INSTITUT'), (86, 90, 'DATE'), (91, 143, 'DIPLOMA'), (144, 152, 'INSTITUT'), (153, 157, 'DATE'), (158, 166, 'INSTITUT'), (167, 199, 'DIPLOMA'), (200, 208, 'INSTITUT'), (209, 248, 'DIPLOMA'), (249, 253, 'DATE'), (254, 283, 'DIPLOMA'), (284, 292, 'INSTITUT'), (293, 297, 'DATE'), (298, 306, 'INSTITUT'), (307, 311, 'DATE'), (312, 333, 'DIPLOMA'), (334, 342, 'INSTITUT'), (343, 347, 'DATE'), (348, 374, 'DIPLOMA'), (375, 401, 'DIPLOMA'), (402, 406, 'DATE'), (407, 415, 'INSTITUT')]"
435,CERTIFICATION Google Developer Expert (Machine Learning) Google 2000 Champion Innovator - Cloud AI/ML Google 2000,"[(14, 56, 'DIPLOMA'), (57, 63, 'INSTITUT'), (64, 68, 'DATE'), (69, 101, 'DIPLOMA'), (102, 108, 'INSTITUT'), (109, 113, 'DATE')]"
436,Badges Learn Python programming from A-Z: Beginner to Expert course 2000 Udemy: Online Courses Power BI essential training 2000 LinkedIn Coursera Getting started with AWS Machine Learning 2000 Applied Machine Learning in python 2000 Coursera,"[(7, 67, 'DIPLOMA'), (68, 72, 'DATE'), (73, 94, 'INSTITUT'), (95, 122, 'DIPLOMA'), (123, 127, 'DATE'), (128, 136, 'INSTITUT'), (137, 145, 'INSTITUT'), (146, 187, 'DIPLOMA'), (188, 192, 'DATE'), (193, 227, 'DIPLOMA'), (228, 232, 'DATE'), (233, 241, 'INSTITUT')]"
437,"Certifications 2000 Udemy The Complete Microsoft Excel Pivot Tables and Pivot Charts Coursera Classification de base de l'image avec TensorFlow 2000 2000 Certifprof Lifelong Learning Getting Started with Power BI Desktop Coursera 2000 SoloLearn SQL 2000 2000 Kaggle Data visualization 2000 Introduction to Natural Language Processing Analytics Vidhya 2000 Master in Microsoft Power BI Desktop and Service Udemy 2000 SQL for Data Science University of California, Davis 2000 Introduction to Natural Language Processing OpenClassrooms","[(15, 19, 'DATE'), (20, 25, 'INSTITUT'), (26, 84, 'DIPLOMA'), (85, 93, 'INSTITUT'), (94, 143, 'DIPLOMA'), (144, 148, 'DATE'), (149, 153, 'DATE'), (154, 164, 'INSTITUT'), (165, 182, 'DIPLOMA'), (183, 220, 'DIPLOMA'), (221, 229, 'INSTITUT'), (230, 234, 'DATE'), (235, 244, 'INSTITUT'), (245, 248, 'DIPLOMA'), (249, 253, 'DATE'), (254, 258, 'DATE'), (259, 265, 'INSTITUT'), (266, 284, 'DIPLOMA'), (285, 289, 'DATE'), (290, 333, 'DIPLOMA'), (334, 350, 'INSTITUT'), (351, 355, 'DATE'), (356, 404, 'DIPLOMA'), (405, 410, 'INSTITUT'), (411, 415, 'DATE'), (416, 436, 'DIPLOMA'), (437, 468, 'INSTITUT'), (469, 473, 'DATE'), (474, 517, 'DIPLOMA'), (518, 532, 'INSTITUT')]"
438,CERTIFICATION 2000 IBM Big Data 101 2000 IBM Big Data Foundations - Level 1 EFSET English Certificate (C1 Advanced) 2000 EF Standard English Test (EF SET) Scrum Foundation Professional Certificate - SFPC™ CertiProf 2000,"[(14, 18, 'DATE'), (19, 22, 'INSTITUT'), (23, 35, 'DIPLOMA'), (36, 40, 'DATE'), (41, 44, 'INSTITUT'), (45, 75, 'DIPLOMA'), (76, 115, 'DIPLOMA'), (116, 120, 'DATE'), (121, 154, 'INSTITUT'), (155, 204, 'DIPLOMA'), (205, 214, 'INSTITUT'), (215, 219, 'DATE')]"
439,CERTIFICATIONS SCRUM FOUNDATION PROFESSIONAL CERTIFICATE (SFPC) 2000 CertiProf 2000 Project Management Essentials Certified Management and Strategy Institute 2000 Tableau Analyst Tableau Software 2000 Aveta Business Institute SIX SIGMA WHITE BELT SIX SIGMA YELLOW BELT 2000 6SIGMAstudy -  The global certification body for six sigma certifications 2000 Tableau Author Tableau Software 2000 Business Analysis Fundamentals Udemy 2000 Tableau Data Scientist Tableau Software 2000 IBM Planning Analytics V2.0.0 Modeler IBM CertiProf Lifelong Learning 2000,"[(15, 63, 'DIPLOMA'), (64, 68, 'DATE'), (69, 78, 'INSTITUT'), (79, 83, 'DATE'), (84, 123, 'DIPLOMA'), (124, 157, 'INSTITUT'), (158, 162, 'DATE'), (163, 178, 'DIPLOMA'), (179, 195, 'INSTITUT'), (196, 200, 'DATE'), (201, 225, 'INSTITUT'), (226, 246, 'DIPLOMA'), (247, 268, 'DIPLOMA'), (269, 273, 'DATE'), (274, 347, 'INSTITUT'), (348, 352, 'DATE'), (353, 367, 'DIPLOMA'), (368, 384, 'INSTITUT'), (385, 389, 'DATE'), (390, 420, 'DIPLOMA'), (421, 426, 'INSTITUT'), (427, 431, 'DATE'), (432, 454, 'DIPLOMA'), (455, 471, 'INSTITUT'), (472, 476, 'DATE'), (477, 514, 'DIPLOMA'), (515, 518, 'INSTITUT'), (519, 528, 'INSTITUT'), (529, 546, 'DIPLOMA'), (547, 551, 'DATE')]"
440,CERTIFICATS Certificat  en Microsoft  Ms Excel Edraak إدراك 2000 2000 Certificat de la maintenance dans l'industrie du Futur OpenClassrooms 2000 OpenClassrooms Certificat en Programmez Avec langage C++ Développez vos soft skills 2000 OpenClassrooms Institut national des Sciences appliquées de Toulouse l'électronique embarquée et Capteurs et Actionneurs 2000 Pilotez le service dès Méthodes dans l'industrie du Futur 2000 OpenClassrooms,"[(12, 46, 'DIPLOMA'), (47, 59, 'INSTITUT'), (60, 64, 'DATE'), (65, 69, 'DATE'), (70, 124, 'DIPLOMA'), (125, 139, 'INSTITUT'), (140, 144, 'DATE'), (145, 159, 'INSTITUT'), (160, 201, 'DIPLOMA'), (202, 228, 'DIPLOMA'), (229, 233, 'DATE'), (234, 248, 'INSTITUT'), (249, 302, 'INSTITUT'), (303, 354, 'DIPLOMA'), (355, 359, 'DATE'), (360, 417, 'DIPLOMA'), (418, 422, 'DATE'), (423, 437, 'INSTITUT')]"
441,BADGES 2000 L'essentiel de JavaScript LinkedIn HCIA Routing & Switching 2000 Huawei,"[(7, 11, 'DATE'), (12, 37, 'DIPLOMA'), (38, 46, 'INSTITUT'), (47, 71, 'DIPLOMA'), (72, 76, 'DATE'), (77, 83, 'INSTITUT')]"
442,CERTIFICATS ET ACCRÉDITATIONS 2000 Project Management Foundations: Schedules LinkedIn 2000 LinkedIn Project Management Tips 2000 LinkedIn Project Management Foundations: Risk LinkedIn 2000 Project Management Foundations Project Management Foundations: Integration LinkedIn 2000 LinkedIn 2000 Project Management Simplified LinkedIn Managing Project Benefits 2000 Project Management Foundations: Communication LinkedIn 2000 2000 Project Management Foundations: Procurement LinkedIn Project Management Foundations: Small Projects LinkedIn 2000,"[(30, 34, 'DATE'), (35, 76, 'DIPLOMA'), (77, 85, 'INSTITUT'), (86, 90, 'DATE'), (91, 99, 'INSTITUT'), (100, 123, 'DIPLOMA'), (124, 128, 'DATE'), (129, 137, 'INSTITUT'), (138, 174, 'DIPLOMA'), (175, 183, 'INSTITUT'), (184, 188, 'DATE'), (189, 219, 'DIPLOMA'), (220, 263, 'DIPLOMA'), (264, 272, 'INSTITUT'), (273, 277, 'DATE'), (278, 286, 'INSTITUT'), (287, 291, 'DATE'), (292, 321, 'DIPLOMA'), (322, 330, 'INSTITUT'), (331, 356, 'DIPLOMA'), (357, 361, 'DATE'), (362, 407, 'DIPLOMA'), (408, 416, 'INSTITUT'), (417, 421, 'DATE'), (422, 426, 'DATE'), (427, 470, 'DIPLOMA'), (471, 479, 'INSTITUT'), (480, 526, 'DIPLOMA'), (527, 535, 'INSTITUT'), (536, 540, 'DATE')]"
443,CERTIFICATIONS Institut français TCF - C1 2000,"[(15, 32, 'INSTITUT'), (33, 41, 'DIPLOMA'), (42, 46, 'DATE')]"
444,CERTIFICATS Compuclass Informática 2000 SQLserver Admin 2000 HTML + PHP + JAVASCRIPT + CSS Compuclass Informática Windows Server Compuclass Informática 2000 Compuclass Informática 2000 SQLserver User 2000 PeopleCert ITIL 4 Foundation 2000 Juniper Networks Certified Associate - Junos (JNCIA-Junos) contentraven 2000 contentraven JNCIS-Cloud,"[(12, 34, 'INSTITUT'), (35, 39, 'DATE'), (40, 55, 'DIPLOMA'), (56, 60, 'DATE'), (61, 90, 'DIPLOMA'), (91, 113, 'INSTITUT'), (114, 128, 'DIPLOMA'), (129, 151, 'INSTITUT'), (152, 156, 'DATE'), (157, 179, 'INSTITUT'), (180, 184, 'DATE'), (185, 199, 'DIPLOMA'), (200, 204, 'DATE'), (205, 215, 'INSTITUT'), (216, 233, 'DIPLOMA'), (234, 238, 'DATE'), (239, 297, 'DIPLOMA'), (298, 310, 'INSTITUT'), (311, 315, 'DATE'), (316, 328, 'INSTITUT'), (329, 340, 'DIPLOMA')]"
445,"CERTIFICATES Create and Manage Cloud Resources Google Cloud Skills Boost 2000 Google Cloud Skills Boost 2000 Google Cloud Essentials 2000 Duke University Cloud Virtualization, Containers and APIs","[(13, 46, 'DIPLOMA'), (47, 72, 'INSTITUT'), (73, 77, 'DATE'), (78, 103, 'INSTITUT'), (104, 108, 'DATE'), (109, 132, 'DIPLOMA'), (133, 137, 'DATE'), (138, 153, 'INSTITUT'), (154, 195, 'DIPLOMA')]"
446,BADGES ISTQB® - International Software Testing Qualifications Board ISTQB Certified Tester Foundation Level - Syllabus 2018 2000 VMware VMware Certified Professional 5 - Data Center Virtualization 2000 Microsoft Certified Solutions Associate - Windows Server 2012 Microsoft 2000,"[(7, 67, 'INSTITUT'), (68, 123, 'DIPLOMA'), (124, 128, 'DATE'), (129, 135, 'INSTITUT'), (136, 196, 'DIPLOMA'), (197, 201, 'DATE'), (202, 263, 'DIPLOMA'), (264, 273, 'INSTITUT'), (274, 278, 'DATE')]"
447,CERTIFICATIONS Sololearn 2000 JavaScript PHP Sololearn 2000,"[(15, 24, 'INSTITUT'), (25, 29, 'DATE'), (30, 40, 'DIPLOMA'), (41, 44, 'DIPLOMA'), (45, 54, 'INSTITUT'), (55, 59, 'DATE')]"
448,CERTIFICATS ET ACCRÉDITATIONS 2000 Gestionnaire de paie (Sage Paie) Le Directeur Financier,"[(30, 34, 'DATE'), (35, 67, 'DIPLOMA'), (68, 90, 'INSTITUT')]"
449,CERTIFICATES 2000 Huawei Certified ICT Associate-AI Huawei 2000 EF Education First EF SET Certificate DeepLearning.AI Neural Networks And Deep Learning 2000 Python 3 : des fondamentaux aux concepts avancés du langage 2000 France Université Numérique Convolutional Neural Networks 2000 DeepLearning.AI IBM What is Data Science? 2000 IBM Tools for Data Science 2000,"[(13, 17, 'DATE'), (18, 51, 'DIPLOMA'), (52, 58, 'INSTITUT'), (59, 63, 'DATE'), (64, 82, 'INSTITUT'), (83, 101, 'DIPLOMA'), (102, 117, 'INSTITUT'), (118, 151, 'DIPLOMA'), (152, 156, 'DATE'), (157, 216, 'DIPLOMA'), (217, 221, 'DATE'), (222, 249, 'INSTITUT'), (250, 279, 'DIPLOMA'), (280, 284, 'DATE'), (285, 300, 'INSTITUT'), (301, 304, 'INSTITUT'), (305, 326, 'DIPLOMA'), (327, 331, 'DATE'), (332, 335, 'INSTITUT'), (336, 358, 'DIPLOMA'), (359, 363, 'DATE')]"
450,"BADGES 2000 Udemy ISO 22000 (HACCP and PRPs) for  Food Safety Udemy ISO 45001 Occupationel Health & Safety Management System 2000 Six Sigma Yellow Belt 2000 6sigmastudy -  The global certification body for six sigma certifications 2000 ISO 9001:2015 Quality Management System Foundations The Knights of Safety™ Academy The Knights of Safety™ Academy 2000 ISO 45001:2018 Occupational Health & Safety Management System Awareness ISO 14001:2015 Environmental Management System Awareness 2000 The Knights of Safety™ Academy Coursera 2000 Google Data Analytics 2000 Foundations: Data, Data, Everywhere Coursera Ask Questions to Make Data-Driven Decisions Coursera 2000 Coursera 2000 Prepare Data for Exploration","[(7, 11, 'DATE'), (12, 17, 'INSTITUT'), (18, 61, 'DIPLOMA'), (62, 67, 'INSTITUT'), (68, 124, 'DIPLOMA'), (125, 129, 'DATE'), (130, 151, 'DIPLOMA'), (152, 156, 'DATE'), (157, 230, 'INSTITUT'), (231, 235, 'DATE'), (236, 287, 'DIPLOMA'), (288, 318, 'INSTITUT'), (319, 349, 'INSTITUT'), (350, 354, 'DATE'), (355, 426, 'DIPLOMA'), (427, 483, 'DIPLOMA'), (484, 488, 'DATE'), (489, 519, 'INSTITUT'), (520, 528, 'INSTITUT'), (529, 533, 'DATE'), (534, 555, 'DIPLOMA'), (556, 560, 'DATE'), (561, 596, 'DIPLOMA'), (597, 605, 'INSTITUT'), (606, 649, 'DIPLOMA'), (650, 658, 'INSTITUT'), (659, 663, 'DATE'), (664, 672, 'INSTITUT'), (673, 677, 'DATE'), (678, 706, 'DIPLOMA')]"
451,"CERTIFICATES Data Analysis with Python IBM 2000 IBM Python for Data Science, AI & Development 2000 Technical Support Fundamentals Google 2000 Build a Full Website using WordPress 2000 Coursera Use WordPress to Create a Blog for your Business Coursera 2000 Introduction to SQL 2000 DataCamp 2000 Explorez le panorama des objets connectés INSA Lyon - Institut National des Sciences Appliquées de Lyon","[(13, 38, 'DIPLOMA'), (39, 42, 'INSTITUT'), (43, 47, 'DATE'), (48, 51, 'INSTITUT'), (52, 93, 'DIPLOMA'), (94, 98, 'DATE'), (99, 129, 'DIPLOMA'), (130, 136, 'INSTITUT'), (137, 141, 'DATE'), (142, 178, 'DIPLOMA'), (179, 183, 'DATE'), (184, 192, 'INSTITUT'), (193, 241, 'DIPLOMA'), (242, 250, 'INSTITUT'), (251, 255, 'DATE'), (256, 275, 'DIPLOMA'), (276, 280, 'DATE'), (281, 289, 'INSTITUT'), (290, 294, 'DATE'), (295, 336, 'DIPLOMA'), (337, 398, 'INSTITUT')]"
452,CERTIFICATS 2000 Machine Learning for All Coursera Sololearn 2000 Python for Data Science Tools for Data Science 2000 Coursera,"[(12, 16, 'DATE'), (17, 41, 'DIPLOMA'), (42, 50, 'INSTITUT'), (51, 60, 'INSTITUT'), (61, 65, 'DATE'), (66, 89, 'DIPLOMA'), (90, 112, 'DIPLOMA'), (113, 117, 'DATE'), (118, 126, 'INSTITUT')]"
453,CERTIFICATIONS OpenClassrooms Initiez-vous à Linux 2000,"[(15, 29, 'INSTITUT'), (30, 50, 'DIPLOMA'), (51, 55, 'DATE')]"
454,Badges Certificate of Participation in Level 1: E-Commerce 2000 Unstop (formerly Dare2Compete),"[(7, 58, 'DIPLOMA'), (59, 63, 'DATE'), (64, 94, 'INSTITUT')]"
455,Certifications LinkedIn 2000 Programming Foundations: Fundamentals 2000 Programming Foundations: Beyond the Fundamentals LinkedIn British Council leading businesses 2000 programming training British Council 2000,"[(15, 23, 'INSTITUT'), (24, 28, 'DATE'), (29, 66, 'DIPLOMA'), (67, 71, 'DATE'), (72, 120, 'DIPLOMA'), (121, 129, 'INSTITUT'), (130, 145, 'INSTITUT'), (146, 164, 'DIPLOMA'), (165, 169, 'DATE'), (170, 190, 'DIPLOMA'), (191, 206, 'INSTITUT'), (207, 211, 'DATE')]"
456,"BADGES 2000 Bolt IoT Bolt IoT and ML Training Python for Everybody Specialization 2000 Coursera Coursera Interactivity with JavaScript 2000 Coursera 2000 Capstone: Retrieving, Processing, and Visualizing Data with Python (with Honors) 2000 Coursera Introduction to HTML5 2000 Coursera Using Databases with Python Coursera The Raspberry Pi Platform and Python Programming for the Raspberry Pi 2000 Coursera Introduction to CSS3 2000 Coursera 2000 Python Data Structures Career Edge - Knockdown the Lockdown TCS iON 2000","[(7, 11, 'DATE'), (12, 20, 'INSTITUT'), (21, 45, 'DIPLOMA'), (46, 81, 'DIPLOMA'), (82, 86, 'DATE'), (87, 95, 'INSTITUT'), (96, 104, 'INSTITUT'), (105, 134, 'DIPLOMA'), (135, 139, 'DATE'), (140, 148, 'INSTITUT'), (149, 153, 'DATE'), (154, 234, 'DIPLOMA'), (235, 239, 'DATE'), (240, 248, 'INSTITUT'), (249, 270, 'DIPLOMA'), (271, 275, 'DATE'), (276, 284, 'INSTITUT'), (285, 312, 'DIPLOMA'), (313, 321, 'INSTITUT'), (322, 391, 'DIPLOMA'), (392, 396, 'DATE'), (397, 405, 'INSTITUT'), (406, 426, 'DIPLOMA'), (427, 431, 'DATE'), (432, 440, 'INSTITUT'), (441, 445, 'DATE'), (446, 468, 'DIPLOMA'), (469, 505, 'DIPLOMA'), (506, 513, 'INSTITUT'), (514, 518, 'DATE')]"
457,CERTIFICATS ET ACCRÉDITATIONS Google 2000 Data Analytics,"[(30, 36, 'INSTITUT'), (37, 41, 'DATE'), (42, 56, 'DIPLOMA')]"
458,CERTIFICATION Coursera Course Certificates Managing Big Data with MySQL 2000 Blockchain 2000 Blockchain France Machine Learning Stanford University 2000 Coursera Course Certificates Data Visualization 2000 Coursera Course Certificates Getting and Cleaning Data Coursera Verified Certificates 2000 R Programming 2000 Coursera Verified Certificates Coursera Verified Certificates The Data Scientist’s Toolbox 2000 2000 Coursera Course Certificates Programming for Everybody (Python),"[(14, 42, 'INSTITUT'), (43, 71, 'DIPLOMA'), (72, 76, 'DATE'), (77, 87, 'DIPLOMA'), (88, 92, 'DATE'), (93, 110, 'INSTITUT'), (111, 147, 'DIPLOMA'), (148, 152, 'DATE'), (153, 181, 'INSTITUT'), (182, 200, 'DIPLOMA'), (201, 205, 'DATE'), (206, 234, 'INSTITUT'), (235, 260, 'DIPLOMA'), (261, 291, 'INSTITUT'), (292, 296, 'DATE'), (297, 310, 'DIPLOMA'), (311, 315, 'DATE'), (316, 346, 'INSTITUT'), (347, 377, 'INSTITUT'), (378, 406, 'DIPLOMA'), (407, 411, 'DATE'), (412, 416, 'DATE'), (417, 445, 'INSTITUT'), (446, 480, 'DIPLOMA')]"
459,CERTIFICATIONS 2000 IBM Big Data Developer - Explorer Award for Students 2016 2000 SQL and relational databases IBM Cognitive Class IBM Big Data Foundations - Level 2 2000 2000 IBM Spark - Level 1 Spark Overview for Scala Analytics 2000 Cognitive Class IBM 2000 Data Analysis with Python 2000 Python for Data Science IBM 2000 IBM Data Science with Scala Scala Programming for Data Science - Level 1 2000 IBM IBM Hadoop Data Access - Level 1 2000,"[(15, 19, 'DATE'), (20, 23, 'INSTITUT'), (24, 77, 'DIPLOMA'), (78, 82, 'DATE'), (83, 111, 'DIPLOMA'), (112, 131, 'INSTITUT'), (132, 135, 'INSTITUT'), (136, 166, 'DIPLOMA'), (167, 171, 'DATE'), (172, 176, 'DATE'), (177, 180, 'INSTITUT'), (181, 196, 'DIPLOMA'), (197, 231, 'DIPLOMA'), (232, 236, 'DATE'), (237, 252, 'INSTITUT'), (253, 256, 'INSTITUT'), (257, 261, 'DATE'), (262, 287, 'DIPLOMA'), (288, 292, 'DATE'), (293, 316, 'DIPLOMA'), (317, 320, 'INSTITUT'), (321, 325, 'DATE'), (326, 329, 'INSTITUT'), (330, 353, 'DIPLOMA'), (354, 398, 'DIPLOMA'), (399, 403, 'DATE'), (404, 407, 'INSTITUT'), (408, 411, 'INSTITUT'), (412, 440, 'DIPLOMA'), (441, 445, 'DATE')]"
460,CERTIFICATION 2000 Coursera Certified Courses Multiple Linear Regression with scikit-learn CertiProf Scrum Foundation Professional Certificate 2000 Organisez et packagez une application Java avec Apache Maven 2000 OpenClassrooms Utilisez Git et GitHub pour vos projets de développement OpenClassrooms 2000 2000 Coursera Machine Learning Pipelines with Azure ML Studio,"[(14, 18, 'DATE'), (19, 45, 'INSTITUT'), (46, 90, 'DIPLOMA'), (91, 100, 'INSTITUT'), (101, 142, 'DIPLOMA'), (143, 147, 'DATE'), (148, 208, 'DIPLOMA'), (209, 213, 'DATE'), (214, 228, 'INSTITUT'), (229, 285, 'DIPLOMA'), (286, 300, 'INSTITUT'), (301, 305, 'DATE'), (306, 310, 'DATE'), (311, 319, 'INSTITUT'), (320, 367, 'DIPLOMA')]"
461,CERTIFICATES Université Cadi Ayyad African School of Fundamental Physics and Applications 2000 2000 ESI Archamps European School in Particle Physics and instrumentations SNOLAB 2000 Tr-Institute School in Elementary Particles,"[(13, 34, 'INSTITUT'), (35, 89, 'DIPLOMA'), (90, 94, 'DATE'), (95, 99, 'DATE'), (100, 112, 'INSTITUT'), (113, 169, 'DIPLOMA'), (170, 176, 'INSTITUT'), (177, 181, 'DATE'), (182, 225, 'DIPLOMA')]"
462,CERTIFICATIONS 2000 Spark Fundamentals I IBM,"[(15, 19, 'DATE'), (20, 40, 'DIPLOMA'), (41, 44, 'INSTITUT')]"
463,Certifications OpenClassrooms 2000 Apprenez les bases du langage Python Gérez du code avec Git et GitHub 2000 OpenClassrooms 2000 OpenClassrooms Adoptez une architecture MVC en PHP,"[(15, 29, 'INSTITUT'), (30, 34, 'DATE'), (35, 71, 'DIPLOMA'), (72, 104, 'DIPLOMA'), (105, 109, 'DATE'), (110, 124, 'INSTITUT'), (125, 129, 'DATE'), (130, 144, 'INSTITUT'), (145, 180, 'DIPLOMA')]"
464,CERTIFICATION 2000 Intro to Deep Learning Kaggle 2000 Kaggle Natural Language Processing,"[(14, 18, 'DATE'), (19, 41, 'DIPLOMA'), (42, 48, 'INSTITUT'), (49, 53, 'DATE'), (54, 60, 'INSTITUT'), (61, 88, 'DIPLOMA')]"
465,"Badges 2000 Certified SAFe® 4 Agilist Scaled Agile, Inc. 2000 Scaled Agile, Inc. Certified SAFe® 4 Agilist","[(7, 11, 'DATE'), (12, 37, 'DIPLOMA'), (38, 56, 'INSTITUT'), (57, 61, 'DATE'), (62, 80, 'INSTITUT'), (81, 106, 'DIPLOMA')]"
466,CERTIFICATION 2000 Design Thinking GIZ,"[(14, 18, 'DATE'), (19, 34, 'DIPLOMA'), (35, 38, 'INSTITUT')]"
467,"Certifications 2000 Google Digital marketing Google Digital Garage website hacking/ penetration testing and bug bounty hunting 2000 Udemy Academy 2000 Python 3.4.3 Indian Institute of Technology, Bombay Advance CPP 2000 Indian Institute of Technology, Bombay Udemy Academy Introduction to Programming Using Python 2000 Aviatrix Federal 2000 Aviatrix Certified Engineer - Multi-Cloud Network Associate","[(15, 19, 'DATE'), (20, 44, 'DIPLOMA'), (45, 66, 'INSTITUT'), (67, 126, 'DIPLOMA'), (127, 131, 'DATE'), (132, 145, 'INSTITUT'), (146, 150, 'DATE'), (151, 163, 'DIPLOMA'), (164, 202, 'INSTITUT'), (203, 214, 'DIPLOMA'), (215, 219, 'DATE'), (220, 258, 'INSTITUT'), (259, 272, 'INSTITUT'), (273, 313, 'DIPLOMA'), (314, 318, 'DATE'), (319, 335, 'INSTITUT'), (336, 340, 'DATE'), (341, 400, 'DIPLOMA')]"
